,dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi,pv_power
3936,2010-12-12 00:00:00+10:00,-32.951195,151.715443,292.56,290.34,1004,87,3.6,340,,0,sky is clear,0,0,0,0.0
3937,2010-12-12 01:00:00+10:00,-32.951195,151.715443,292.1,287.37,1004,74,3.33,301,,0,sky is clear,0,0,0,0.0
3938,2010-12-12 02:00:00+10:00,-32.951195,151.715443,291.24,286.95,1003,76,3.1,340,,0,sky is clear,0,0,0,0.0
3939,2010-12-12 03:00:00+10:00,-32.951195,151.715443,291.3,287.01,1004,76,3.1,340,,0,sky is clear,0,0,0,0.0
3940,2010-12-12 04:00:00+10:00,-32.951195,151.715443,291.02,286.73,1004,76,3.11,308,,0,sky is clear,0,0,0,0.0
3941,2010-12-12 05:00:00+10:00,-32.951195,151.715443,290.32,286.46,1005,78,4.6,310,,1,sky is clear,3,19,4,0.038
3942,2010-12-12 06:00:00+10:00,-32.951195,151.715443,291.25,287.55,1005,79,4.6,310,,0,sky is clear,36,513,124,4.585
3943,2010-12-12 07:00:00+10:00,-32.951195,151.715443,291.53,287.23,1005,76,3.0,313,,0,sky is clear,57,777,338,16.178000000000004
3944,2010-12-12 08:00:00+10:00,-32.951195,151.715443,297.65,286.86,1005,51,1.5,310,,1,sky is clear,69,893,560,31.075000000000003
3945,2010-12-12 09:00:00+10:00,-32.951195,151.715443,297.54,286.76,1005,51,1.5,310,,1,sky is clear,79,952,762,45.30400000000001
3946,2010-12-12 10:00:00+10:00,-32.951195,151.715443,298.62,288.05,1005,52,3.53,301,,37,scattered clouds,86,985,923,55.771
3947,2010-12-12 11:00:00+10:00,-32.951195,151.715443,301.47,284.56,1004,35,10.3,280,,60,broken clouds,268,694,918,58.01200000000001
3948,2010-12-12 12:00:00+10:00,-32.951195,151.715443,301.47,284.56,1004,35,10.3,280,,86,overcast clouds,402,479,871,47.38899999999998
3949,2010-12-12 13:00:00+10:00,-32.951195,151.715443,301.41,288.0,1004,44,1.6,278,,94,overcast clouds,554,125,677,42.74499999999999
3950,2010-12-12 14:00:00+10:00,-32.951195,151.715443,304.21,284.61,1004,30,2.1,310,,40,scattered clouds,458,0,458,32.729
3951,2010-12-12 15:00:00+10:00,-32.951195,151.715443,304.17,284.58,1003,30,2.1,310,,40,scattered clouds,414,183,553,31.77599999999999
3952,2010-12-12 16:00:00+10:00,-32.951195,151.715443,301.41,287.65,1004,43,1.33,80,,59,broken clouds,342,174,459,30.111999999999988
3953,2010-12-12 17:00:00+10:00,-32.951195,151.715443,303.44,289.1,1004,42,6.7,310,,32,scattered clouds,242,166,318,20.550000000000004
3954,2010-12-12 18:00:00+10:00,-32.951195,151.715443,303.04,288.37,1005,41,6.7,310,,35,scattered clouds,107,338,193,9.656
3955,2010-12-12 19:00:00+10:00,-32.951195,151.715443,299.88,289.81,1006,54,2.42,67,,27,scattered clouds,21,209,46,0.9940000000000001
3956,2010-12-12 20:00:00+10:00,-32.951195,151.715443,296.17,286.65,1007,55,5.7,40,,35,scattered clouds,0,0,0,0.0
3957,2010-12-12 21:00:00+10:00,-32.951195,151.715443,295.99,286.48,1007,55,5.7,40,,31,scattered clouds,0,0,0,0.0
3958,2010-12-12 22:00:00+10:00,-32.951195,151.715443,294.0,291.94,1008,88,1.52,305,,25,scattered clouds,0,0,0,0.0
3959,2010-12-12 23:00:00+10:00,-32.951195,151.715443,293.51,284.45,1008,56,3.6,290,,5,sky is clear,0,0,0,0.0
3960,2010-12-13 00:00:00+10:00,-32.951195,151.715443,293.21,284.17,1008,56,3.6,290,,6,sky is clear,0,0,0,0.0
3961,2010-12-13 01:00:00+10:00,-32.951195,151.715443,292.68,288.13,1008,75,5.63,217,,0,sky is clear,0,0,0,0.0
3962,2010-12-13 02:00:00+10:00,-32.951195,151.715443,291.62,288.68,1009,83,11.3,200,,3,sky is clear,0,0,0,0.0
3963,2010-12-13 03:00:00+10:00,-32.951195,151.715443,291.5,288.56,1010,83,11.3,200,,2,sky is clear,0,0,0,0.0
3964,2010-12-13 04:00:00+10:00,-32.951195,151.715443,291.61,288.1,1010,80,4.93,204,,3,sky is clear,0,0,0,0.0
3965,2010-12-13 05:00:00+10:00,-32.951195,151.715443,290.82,288.09,1011,84,7.7,210,,6,sky is clear,3,2,3,0.026
3966,2010-12-13 06:00:00+10:00,-32.951195,151.715443,291.37,289.17,1013,87,7.7,210,,10,sky is clear,65,0,65,4.156999999999999
3967,2010-12-13 07:00:00+10:00,-32.951195,151.715443,291.13,288.94,1013,87,4.54,200,,14,few clouds,138,312,264,15.097999999999999
3968,2010-12-13 08:00:00+10:00,-32.951195,151.715443,295.06,290.0,1014,73,1.5,180,,40,scattered clouds,79,855,549,30.521
3969,2010-12-13 09:00:00+10:00,-32.951195,151.715443,295.14,290.08,1014,73,1.5,180,,40,scattered clouds,100,901,745,41.58900000000001
3970,2010-12-13 10:00:00+10:00,-32.951195,151.715443,295.82,290.52,1014,72,3.81,183,,3,sky is clear,96,964,915,53.70099999999999
3971,2010-12-13 11:00:00+10:00,-32.951195,151.715443,296.06,291.4,1013,75,5.7,200,,17,few clouds,93,996,1029,64.153
3972,2010-12-13 12:00:00+10:00,-32.951195,151.715443,296.31,291.64,1013,75,5.7,200,,68,broken clouds,97,1002,1080,66.38399999999999
3973,2010-12-13 13:00:00+10:00,-32.951195,151.715443,296.89,290.16,1013,66,4.72,161,,78,broken clouds,96,998,1063,64.73400000000001
3974,2010-12-13 14:00:00+10:00,-32.951195,151.715443,297.54,290.05,1013,63,5.1,130,,41,scattered clouds,91,985,985,59.571
3975,2010-12-13 15:00:00+10:00,-32.951195,151.715443,297.63,290.13,1013,63,5.1,130,,7,sky is clear,89,952,848,49.765999999999984
3976,2010-12-13 16:00:00+10:00,-32.951195,151.715443,296.09,290.99,1013,73,4.85,137,,11,few clouds,83,899,666,37.34100000000001
3977,2010-12-13 17:00:00+10:00,-32.951195,151.715443,295.34,290.27,1013,73,5.1,180,,6,sky is clear,75,803,453,22.722999999999995
3978,2010-12-13 18:00:00+10:00,-32.951195,151.715443,295.05,290.63,1014,76,5.1,180,,5,sky is clear,58,629,232,9.149000000000001
3979,2010-12-13 19:00:00+10:00,-32.951195,151.715443,295.47,291.65,1015,79,3.33,138,,7,sky is clear,21,211,47,1.07
3980,2010-12-13 20:00:00+10:00,-32.951195,151.715443,292.65,290.43,1015,87,4.1,200,,7,sky is clear,0,0,0,0.0
3981,2010-12-13 21:00:00+10:00,-32.951195,151.715443,292.49,290.27,1015,87,4.1,200,,28,scattered clouds,0,0,0,0.0
3982,2010-12-13 22:00:00+10:00,-32.951195,151.715443,292.39,291.23,1016,93,2.79,177,,43,scattered clouds,0,0,0,0.0
3983,2010-12-13 23:00:00+10:00,-32.951195,151.715443,291.27,289.25,1015,88,5.1,210,,69,broken clouds,0,0,0,0.0
3984,2010-12-14 00:00:00+10:00,-32.951195,151.715443,291.05,289.04,1015,88,5.1,210,,95,overcast clouds,0,0,0,0.0
3985,2010-12-14 01:00:00+10:00,-32.951195,151.715443,291.9,290.91,1014,94,2.53,183,,97,overcast clouds,0,0,0,0.0
3986,2010-12-14 02:00:00+10:00,-32.951195,151.715443,290.57,288.56,1014,88,6.7,200,,96,overcast clouds,0,0,0,0.0
3987,2010-12-14 03:00:00+10:00,-32.951195,151.715443,291.22,289.2,1014,88,6.7,200,,97,overcast clouds,0,0,0,0.0
3988,2010-12-14 04:00:00+10:00,-32.951195,151.715443,292.11,290.95,1015,93,2.7,196,,95,overcast clouds,0,0,0,0.0
3989,2010-12-14 05:00:00+10:00,-32.951195,151.715443,290.67,289.53,1015,93,5.7,210,,94,overcast clouds,3,1,3,0.019
3990,2010-12-14 06:00:00+10:00,-32.951195,151.715443,291.42,289.75,1016,90,5.7,210,,92,overcast clouds,51,0,51,6.1499999999999995
3991,2010-12-14 07:00:00+10:00,-32.951195,151.715443,292.62,290.76,1016,89,4.26,181,,93,overcast clouds,174,3,175,8.924000000000001
3992,2010-12-14 08:00:00+10:00,-32.951195,151.715443,294.94,291.34,1016,80,2.1,130,,75,broken clouds,233,0,233,15.301999999999998
3993,2010-12-14 09:00:00+10:00,-32.951195,151.715443,294.8,291.2,1016,80,2.1,130,,75,broken clouds,211,0,211,23.791999999999987
3994,2010-12-14 10:00:00+10:00,-32.951195,151.715443,295.43,291.0,1016,76,3.56,161,,89,overcast clouds,359,0,359,32.748
3995,2010-12-14 11:00:00+10:00,-32.951195,151.715443,296.88,292.4,1015,76,3.67,155,,74,broken clouds,414,372,769,42.354000000000006
3996,2010-12-14 12:00:00+10:00,-32.951195,151.715443,297.07,292.79,1014,77,3.93,150,,72,broken clouds,294,663,944,53.105000000000025
3997,2010-12-14 13:00:00+10:00,-32.951195,151.715443,296.53,291.85,1014,75,4.41,146,,44,scattered clouds,289,666,935,62.77600000000002
3998,2010-12-14 14:00:00+10:00,-32.951195,151.715443,297.54,294.07,1013,81,6.7,190,,34,scattered clouds,180,826,928,56.766
3999,2010-12-14 15:00:00+10:00,-32.951195,151.715443,297.37,293.9,1013,81,6.7,190,0.1,41,light rain,135,856,819,46.33399999999999
4000,2010-12-14 16:00:00+10:00,-32.951195,151.715443,296.15,291.69,1012,76,3.96,147,,50,scattered clouds,124,793,640,36.059
4001,2010-12-14 17:00:00+10:00,-32.951195,151.715443,295.35,291.74,1013,80,4.6,190,,61,broken clouds,160,473,392,21.699
4002,2010-12-14 18:00:00+10:00,-32.951195,151.715443,295.1,291.49,1013,80,4.6,190,,46,scattered clouds,130,137,171,5.269000000000001
4003,2010-12-14 19:00:00+10:00,-32.951195,151.715443,295.41,291.99,1014,81,3.02,166,,44,scattered clouds,33,18,35,0.9720000000000003
4004,2010-12-14 20:00:00+10:00,-32.951195,151.715443,293.31,292.65,1013,96,4.6,200,,34,scattered clouds,0,0,0,0.0
4005,2010-12-14 21:00:00+10:00,-32.951195,151.715443,293.24,292.58,1013,96,4.6,200,,42,scattered clouds,0,0,0,0.0
4006,2010-12-14 22:00:00+10:00,-32.951195,151.715443,293.28,292.11,1013,93,1.8,203,,55,broken clouds,0,0,0,0.0
4007,2010-12-14 23:00:00+10:00,-32.951195,151.715443,292.76,292.44,1013,98,6.2,200,,82,broken clouds,0,0,0,0.0
4008,2010-12-15 00:00:00+10:00,-32.951195,151.715443,292.9,292.57,1012,98,6.2,200,,79,broken clouds,0,0,0,0.0
4009,2010-12-15 01:00:00+10:00,-32.951195,151.715443,292.47,291.82,1011,96,2.12,211,,61,broken clouds,0,0,0,0.0
4010,2010-12-15 02:00:00+10:00,-32.951195,151.715443,292.65,292.33,1011,98,3.6,190,,13,few clouds,0,0,0,0.0
4011,2010-12-15 03:00:00+10:00,-32.951195,151.715443,292.33,292.01,1010,98,3.6,190,,15,few clouds,0,0,0,0.0
4012,2010-12-15 04:00:00+10:00,-32.951195,151.715443,292.43,291.61,1010,95,1.89,231,,9,sky is clear,0,0,0,0.0
4013,2010-12-15 05:00:00+10:00,-32.951195,151.715443,292.54,291.72,1011,95,4.6,190,,6,sky is clear,3,2,3,0.0
4014,2010-12-15 06:00:00+10:00,-32.951195,151.715443,292.62,291.46,1011,93,4.6,190,,8,sky is clear,76,24,79,2.198999999999999
4015,2010-12-15 07:00:00+10:00,-32.951195,151.715443,292.89,291.55,1012,92,1.19,178,,11,few clouds,179,118,224,14.923000000000002
4016,2010-12-15 08:00:00+10:00,-32.951195,151.715443,295.75,291.72,1012,78,0.0,0,,40,scattered clouds,123,681,504,28.105000000000004
4017,2010-12-15 09:00:00+10:00,-32.951195,151.715443,295.78,291.75,1012,78,0.0,0,,40,scattered clouds,345,185,468,36.523999999999994
4018,2010-12-15 10:00:00+10:00,-32.951195,151.715443,295.78,292.55,1011,82,0.93,95,,31,scattered clouds,280,541,751,49.76400000000001
4019,2010-12-15 11:00:00+10:00,-32.951195,151.715443,297.78,293.9,1010,79,3.6,120,,26,scattered clouds,94,974,1008,60.568000000000005
4020,2010-12-15 12:00:00+10:00,-32.951195,151.715443,297.82,293.93,1009,79,3.6,120,,25,scattered clouds,95,985,1062,63.37
4021,2010-12-15 13:00:00+10:00,-32.951195,151.715443,298.82,294.27,1008,76,2.58,102,,22,few clouds,97,982,1050,63.115
4022,2010-12-15 14:00:00+10:00,-32.951195,151.715443,301.1,292.88,1007,61,1.5,130,,20,few clouds,108,950,971,58.87899999999999
4023,2010-12-15 15:00:00+10:00,-32.951195,151.715443,300.95,292.74,1006,61,1.5,130,0.24,20,light rain,110,907,835,48.55700000000001
4024,2010-12-15 16:00:00+10:00,-32.951195,151.715443,298.28,294.17,1006,78,4.8,84,,35,scattered clouds,103,848,655,30.456999999999994
4025,2010-12-15 17:00:00+10:00,-32.951195,151.715443,297.83,293.53,1005,77,9.3,70,,22,few clouds,93,741,444,20.904
4026,2010-12-15 18:00:00+10:00,-32.951195,151.715443,297.69,293.39,1006,77,9.3,70,,16,few clouds,68,565,227,10.557999999999998
4027,2010-12-15 19:00:00+10:00,-32.951195,151.715443,298.25,293.51,1006,75,4.42,47,,7,sky is clear,24,182,47,1.0370000000000001
4028,2010-12-15 20:00:00+10:00,-32.951195,151.715443,295.41,292.58,1006,84,5.1,50,,5,sky is clear,0,0,0,0.0
4029,2010-12-15 21:00:00+10:00,-32.951195,151.715443,295.19,292.36,1006,84,5.1,50,,5,sky is clear,0,0,0,0.0
4030,2010-12-15 22:00:00+10:00,-32.951195,151.715443,294.87,293.16,1006,90,3.63,22,,28,scattered clouds,0,0,0,0.0
4031,2010-12-15 23:00:00+10:00,-32.951195,151.715443,294.12,291.31,1005,84,2.6,20,,3,sky is clear,0,0,0,0.0
4032,2010-12-16 00:00:00+10:00,-32.951195,151.715443,293.91,291.11,1004,84,2.6,20,,16,few clouds,0,0,0,0.0
4033,2010-12-16 01:00:00+10:00,-32.951195,151.715443,293.73,292.21,1004,91,2.5,328,,65,broken clouds,0,0,0,0.0
4034,2010-12-16 02:00:00+10:00,-32.951195,151.715443,292.76,290.72,1003,88,4.1,10,,75,broken clouds,0,0,0,0.0
4035,2010-12-16 03:00:00+10:00,-32.951195,151.715443,292.51,290.47,1003,88,4.1,10,,96,overcast clouds,0,0,0,0.0
4036,2010-12-16 04:00:00+10:00,-32.951195,151.715443,294.18,290.4,1003,79,3.14,310,,100,overcast clouds,0,0,0,0.0
4037,2010-12-16 05:00:00+10:00,-32.951195,151.715443,293.35,289.19,1003,77,6.7,320,,100,overcast clouds,2,0,2,0.0
4038,2010-12-16 06:00:00+10:00,-32.951195,151.715443,293.49,289.33,1004,77,6.7,320,,99,overcast clouds,23,0,23,0.12
4039,2010-12-16 07:00:00+10:00,-32.951195,151.715443,294.82,290.41,1005,76,5.02,304,,87,overcast clouds,26,0,26,1.3630000000000004
4040,2010-12-16 08:00:00+10:00,-32.951195,151.715443,295.69,291.87,1004,79,1.0,310,,75,broken clouds,72,0,72,6.136
4041,2010-12-16 09:00:00+10:00,-32.951195,151.715443,296.09,292.25,1004,79,1.0,310,,75,broken clouds,321,118,411,29.142999999999994
4042,2010-12-16 10:00:00+10:00,-32.951195,151.715443,298.29,291.25,1004,65,3.65,312,,74,broken clouds,287,571,772,53.202000000000005
4043,2010-12-16 11:00:00+10:00,-32.951195,151.715443,300.74,289.07,1004,49,6.2,330,,69,broken clouds,481,240,703,59.005
4044,2010-12-16 12:00:00+10:00,-32.951195,151.715443,300.58,288.93,1003,49,6.2,330,0.33,72,light rain,337,0,337,20.709999999999997
4045,2010-12-16 13:00:00+10:00,-32.951195,151.715443,298.91,292.08,1003,66,2.73,169,0.35,57,light rain,298,0,298,23.134
4046,2010-12-16 14:00:00+10:00,-32.951195,151.715443,298.16,292.76,1004,72,1.5,130,6.25,40,thunderstorm,452,217,645,46.29099999999999
4047,2010-12-16 15:00:00+10:00,-32.951195,151.715443,297.69,292.31,1003,72,1.5,130,6.73,40,thunderstorm,227,9,234,4.5809999999999995
4048,2010-12-16 16:00:00+10:00,-32.951195,151.715443,292.69,291.7,1003,94,2.0,244,0.49,99,light rain,32,0,32,0.052
4049,2010-12-16 17:00:00+10:00,-32.951195,151.715443,293.9,292.55,1003,92,0.84,197,,64,broken clouds,185,18,192,11.937999999999999
4050,2010-12-16 18:00:00+10:00,-32.951195,151.715443,293.86,292.34,1003,91,2.5,160,,50,scattered clouds,130,2,131,4.567
4051,2010-12-16 19:00:00+10:00,-32.951195,151.715443,293.96,292.26,1004,90,1.85,144,,83,broken clouds,30,0,30,0.138
4052,2010-12-16 20:00:00+10:00,-32.951195,151.715443,292.75,290.53,1005,87,4.1,290,,82,broken clouds,0,0,0,0.0
4053,2010-12-16 21:00:00+10:00,-32.951195,151.715443,292.68,290.46,1005,87,4.1,290,,76,broken clouds,0,0,0,0.0
4054,2010-12-16 22:00:00+10:00,-32.951195,151.715443,292.76,291.94,1006,95,2.66,175,,83,broken clouds,0,0,0,0.0
4055,2010-12-16 23:00:00+10:00,-32.951195,151.715443,292.1,290.77,1006,92,7.7,190,,91,overcast clouds,0,0,0,0.0
4056,2010-12-17 00:00:00+10:00,-32.951195,151.715443,291.49,290.51,1005,94,3.39,175,0.12,97,light rain,0,0,0,0.0
4057,2010-12-17 01:00:00+10:00,-32.951195,151.715443,292.45,291.46,1005,94,3.41,170,0.11,100,light rain,0,0,0,0.0
4058,2010-12-17 02:00:00+10:00,-32.951195,151.715443,292.03,290.87,1005,93,7.7,200,0.21,100,light rain,0,0,0,0.0
4059,2010-12-17 03:00:00+10:00,-32.951195,151.715443,291.61,290.63,1005,94,2.84,170,0.35,100,light rain,0,0,0,0.0
4060,2010-12-17 04:00:00+10:00,-32.951195,151.715443,292.43,291.61,1005,95,2.47,177,0.2,100,light rain,0,0,0,0.0
4061,2010-12-17 05:00:00+10:00,-32.951195,151.715443,291.78,290.8,1005,94,4.1,230,0.18,100,light rain,1,0,1,0.0
4062,2010-12-17 06:00:00+10:00,-32.951195,151.715443,291.68,290.7,1006,94,4.1,230,0.14,100,light rain,23,0,23,0.36100000000000004
4063,2010-12-17 07:00:00+10:00,-32.951195,151.715443,292.17,291.18,1006,94,1.65,184,0.28,100,light rain,62,0,62,3.959999999999999
4064,2010-12-17 08:00:00+10:00,-32.951195,151.715443,293.17,291.12,1006,88,0.0,0,0.11,90,light rain,79,0,79,9.614999999999998
4065,2010-12-17 09:00:00+10:00,-32.951195,151.715443,293.06,291.01,1006,88,0.0,0,0.15,90,light rain,115,0,115,13.979000000000006
4066,2010-12-17 10:00:00+10:00,-32.951195,151.715443,293.8,292.1,1006,90,1.02,251,,100,overcast clouds,222,0,222,26.062000000000005
4067,2010-12-17 11:00:00+10:00,-32.951195,151.715443,294.97,291.95,1005,83,3.1,170,,100,overcast clouds,267,0,267,24.526
4068,2010-12-17 12:00:00+10:00,-32.951195,151.715443,295.19,292.17,1005,83,3.1,170,0.16,100,light rain,290,0,290,25.501000000000005
4069,2010-12-17 13:00:00+10:00,-32.951195,151.715443,295.53,291.91,1004,80,1.76,295,,100,overcast clouds,284,0,284,24.374
4070,2010-12-17 14:00:00+10:00,-32.951195,151.715443,297.46,292.53,1004,74,0.0,0,,90,overcast clouds,283,0,283,22.277
4071,2010-12-17 15:00:00+10:00,-32.951195,151.715443,297.57,292.64,1003,74,0.0,0,,90,overcast clouds,239,0,239,21.408
4072,2010-12-17 16:00:00+10:00,-32.951195,151.715443,296.78,287.22,1003,55,2.65,302,,100,overcast clouds,148,0,148,11.859999999999998
4073,2010-12-17 17:00:00+10:00,-32.951195,151.715443,298.02,286.58,1003,49,4.6,320,,93,overcast clouds,145,0,145,11.937000000000003
4074,2010-12-17 18:00:00+10:00,-32.951195,151.715443,297.87,285.81,1004,47,4.6,320,,99,overcast clouds,129,55,141,6.077000000000001
4075,2010-12-17 19:00:00+10:00,-32.951195,151.715443,297.05,284.07,1004,44,4.89,309,,97,overcast clouds,34,94,45,0.29900000000000004
4076,2010-12-17 20:00:00+10:00,-32.951195,151.715443,295.07,282.94,1004,46,6.7,310,,100,overcast clouds,0,0,0,0.0
4077,2010-12-17 21:00:00+10:00,-32.951195,151.715443,295.02,282.89,1004,46,6.7,310,,100,overcast clouds,0,0,0,0.0
4078,2010-12-17 22:00:00+10:00,-32.951195,151.715443,294.23,284.57,1005,54,5.23,287,,100,overcast clouds,0,0,0,0.0
4079,2010-12-17 23:00:00+10:00,-32.951195,151.715443,294.05,283.84,1005,52,4.1,310,,100,overcast clouds,0,0,0,0.0
4080,2010-12-18 00:00:00+10:00,-32.951195,151.715443,294.05,283.84,1005,52,4.1,310,,100,overcast clouds,0,0,0,0.0
4081,2010-12-18 01:00:00+10:00,-32.951195,151.715443,292.98,285.0,1004,60,4.57,303,,100,overcast clouds,0,0,0,0.0
4082,2010-12-18 02:00:00+10:00,-32.951195,151.715443,293.24,284.47,1004,57,9.3,310,,100,overcast clouds,0,0,0,0.0
4083,2010-12-18 03:00:00+10:00,-32.951195,151.715443,293.03,284.27,1004,57,9.3,310,,100,overcast clouds,0,0,0,0.0
4084,2010-12-18 04:00:00+10:00,-32.951195,151.715443,292.95,286.19,1004,65,5.76,307,,100,overcast clouds,0,0,0,0.0
4085,2010-12-18 05:00:00+10:00,-32.951195,151.715443,292.9,286.6,1005,67,7.7,310,,100,overcast clouds,1,0,1,0.0
4086,2010-12-18 06:00:00+10:00,-32.951195,151.715443,292.96,286.89,1005,68,7.7,310,,100,overcast clouds,18,0,18,0.3900000000000001
4087,2010-12-18 07:00:00+10:00,-32.951195,151.715443,292.33,286.51,1005,69,6.0,309,,100,overcast clouds,52,0,52,4.006000000000001
4088,2010-12-18 08:00:00+10:00,-32.951195,151.715443,293.82,286.04,1005,61,2.6,310,,90,overcast clouds,103,0,103,8.5
4089,2010-12-18 09:00:00+10:00,-32.951195,151.715443,293.94,286.15,1006,61,2.6,310,,90,overcast clouds,94,0,94,14.892
4090,2010-12-18 10:00:00+10:00,-32.951195,151.715443,293.52,287.87,1005,70,6.16,324,,100,overcast clouds,103,0,103,15.932000000000007
4091,2010-12-18 11:00:00+10:00,-32.951195,151.715443,295.44,285.41,1004,53,10.3,320,,100,overcast clouds,163,0,163,20.882
4092,2010-12-18 12:00:00+10:00,-32.951195,151.715443,295.53,285.49,1004,53,10.3,320,,100,overcast clouds,191,0,191,22.523
4093,2010-12-18 13:00:00+10:00,-32.951195,151.715443,294.79,286.7,1003,60,8.19,322,,99,overcast clouds,89,0,89,20.665000000000003
4094,2010-12-18 14:00:00+10:00,-32.951195,151.715443,295.2,283.38,1002,47,6.2,310,,75,broken clouds,105,0,105,15.233000000000002
4095,2010-12-18 15:00:00+10:00,-32.951195,151.715443,295.22,283.4,1001,47,6.2,310,,75,broken clouds,142,0,142,19.370000000000008
4096,2010-12-18 16:00:00+10:00,-32.951195,151.715443,295.9,285.83,1001,53,7.14,303,,100,overcast clouds,286,0,286,23.910999999999994
4097,2010-12-18 17:00:00+10:00,-32.951195,151.715443,295.96,285.6,1002,52,8.7,310,,100,overcast clouds,167,0,167,13.96
4098,2010-12-18 18:00:00+10:00,-32.951195,151.715443,295.81,286.04,1003,54,8.7,310,,100,overcast clouds,66,0,66,2.852
4099,2010-12-18 19:00:00+10:00,-32.951195,151.715443,295.99,286.76,1004,56,4.76,283,,100,overcast clouds,27,0,27,0.133
4100,2010-12-18 20:00:00+10:00,-32.951195,151.715443,293.52,283.91,1004,54,5.1,320,,100,overcast clouds,0,0,0,0.0
4101,2010-12-18 21:00:00+10:00,-32.951195,151.715443,293.54,283.93,1004,54,5.1,320,,100,overcast clouds,0,0,0,0.0
4102,2010-12-18 22:00:00+10:00,-32.951195,151.715443,292.96,287.11,1005,69,4.22,292,,100,overcast clouds,0,0,0,0.0
4103,2010-12-18 23:00:00+10:00,-32.951195,151.715443,292.49,283.77,1005,57,7.7,310,,100,overcast clouds,0,0,0,0.0
4104,2010-12-19 00:00:00+10:00,-32.951195,151.715443,292.4,283.68,1005,57,7.7,310,,100,overcast clouds,0,0,0,0.0
4105,2010-12-19 01:00:00+10:00,-32.951195,151.715443,291.9,287.79,1004,77,3.64,303,,100,overcast clouds,0,0,0,0.0
4106,2010-12-19 02:00:00+10:00,-32.951195,151.715443,291.79,284.61,1005,63,4.1,210,,100,overcast clouds,0,0,0,0.0
4107,2010-12-19 03:00:00+10:00,-32.951195,151.715443,291.45,284.29,1004,63,4.1,210,,100,overcast clouds,0,0,0,0.0
4108,2010-12-19 04:00:00+10:00,-32.951195,151.715443,291.15,287.26,1004,78,3.16,308,,100,overcast clouds,0,0,0,0.0
4109,2010-12-19 05:00:00+10:00,-32.951195,151.715443,290.19,286.33,1004,78,0.0,0,,100,overcast clouds,1,0,1,0.0
4110,2010-12-19 06:00:00+10:00,-32.951195,151.715443,290.3,286.24,1005,77,0.0,0,,100,overcast clouds,24,0,24,1.3359999999999999
4111,2010-12-19 07:00:00+10:00,-32.951195,151.715443,291.14,287.45,1005,79,4.24,315,,100,overcast clouds,50,0,50,5.465999999999998
4112,2010-12-19 08:00:00+10:00,-32.951195,151.715443,293.22,286.44,1005,65,0.0,0,,90,overcast clouds,90,0,90,17.118
4113,2010-12-19 09:00:00+10:00,-32.951195,151.715443,293.29,286.51,1004,65,0.0,0,,90,overcast clouds,66,0,66,14.339
4114,2010-12-19 10:00:00+10:00,-32.951195,151.715443,293.9,288.24,1003,70,4.53,332,,100,overcast clouds,38,0,38,11.368
4115,2010-12-19 11:00:00+10:00,-32.951195,151.715443,294.06,286.76,1002,63,1.5,20,,100,overcast clouds,62,0,62,14.790999999999997
4116,2010-12-19 12:00:00+10:00,-32.951195,151.715443,294.06,286.76,1001,63,1.5,20,,100,overcast clouds,46,0,46,16.150000000000002
4117,2010-12-19 13:00:00+10:00,-32.951195,151.715443,295.57,287.94,999,62,6.48,334,,87,overcast clouds,69,0,69,13.796
4118,2010-12-19 14:00:00+10:00,-32.951195,151.715443,296.08,286.84,998,56,3.1,360,,75,broken clouds,289,0,289,21.694000000000003
4119,2010-12-19 15:00:00+10:00,-32.951195,151.715443,296.24,286.99,997,56,3.1,360,,75,broken clouds,303,0,303,24.473999999999993
4120,2010-12-19 16:00:00+10:00,-32.951195,151.715443,295.74,286.8,996,57,7.44,334,,54,broken clouds,243,0,243,12.282
4121,2010-12-19 17:00:00+10:00,-32.951195,151.715443,295.23,286.85,996,59,7.7,20,,35,scattered clouds,167,0,167,11.401000000000002
4122,2010-12-19 18:00:00+10:00,-32.951195,151.715443,294.8,287.21,996,62,7.7,20,,47,scattered clouds,123,128,151,7.604000000000001
4123,2010-12-19 19:00:00+10:00,-32.951195,151.715443,294.84,287.25,997,62,6.53,325,,40,scattered clouds,35,58,44,1.455
4124,2010-12-19 20:00:00+10:00,-32.951195,151.715443,292.99,288.84,996,77,3.6,320,0.21,48,light rain,0,0,0,0.0
4125,2010-12-19 21:00:00+10:00,-32.951195,151.715443,293.15,289.0,996,77,3.6,320,0.72,34,light rain,0,0,0,0.0
4126,2010-12-19 22:00:00+10:00,-32.951195,151.715443,290.83,289.34,997,91,5.63,305,0.99,40,light rain,0,0,0,0.0
4127,2010-12-19 23:00:00+10:00,-32.951195,151.715443,289.65,287.12,997,85,6.2,320,0.35,31,light rain,0,0,0,0.0
4128,2010-12-20 00:00:00+10:00,-32.951195,151.715443,289.78,287.25,997,85,6.2,320,,62,broken clouds,0,0,0,0.0
4129,2010-12-20 01:00:00+10:00,-32.951195,151.715443,288.83,285.58,997,81,6.68,276,,33,scattered clouds,0,0,0,0.0
4130,2010-12-20 02:00:00+10:00,-32.951195,151.715443,288.17,283.17,998,72,7.31,277,,8,sky is clear,0,0,0,0.0
